ID,SubMajorGroupID,Code,Description,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime
964,89,2021-2421,Management and Organization Analysts,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
965,89,2021-2422,Policy Administration Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
966,89,2021-2423,Personnel and Careers Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
967,89,2021-2424,Training and Staff Development Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
968,89,2021-2431,Advertising and Marketing Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
969,89,2021-2432,Public Relations Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
970,89,2021-2433,Technical and Medical Sales Professionals (Excluding ICT),2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
971,89,2021-2434,Information and Communications Technology Sales Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
972,90,2021-2511,Systems Analysts,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
973,90,2021-2512,Software Developers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
974,90,2021-2513,Web and Multimedia Developers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
975,90,2021-2514,Applications Programmers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
976,90,2021-2519,Software and Applications Developers and Analysts not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
977,90,2021-2521,Database Designers and Administrators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
978,90,2021-2522,Systems Administrators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
979,90,2021-2523,Computer Network Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
980,90,2021-2529,Database and Network Professionals not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
981,91,2021-2611,Lawyers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
982,91,2021-2612,Judges,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
983,91,2021-2619,Legal Professionals not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
984,91,2021-2621,Archivists and Curators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
985,91,2021-2622,Librarians and Related Information Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
986,91,2021-2631,Economists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
987,91,2021-2632,"Sociologists, Anthropologists and Related Professionals",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
988,91,2021-2633,"Philosophers, Historians and Political Scientists",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
989,91,2021-2634,Psychologists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
990,91,2021-2635,Social Work and Counselling Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
991,91,2021-2636,Religious Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
992,91,2021-2641,Authors and Related Writers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
993,91,2021-2642,Journalists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
994,91,2021-2643,"Translators, Interpreters and Other Linguists",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
995,91,2021-2651,Visual Artists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
996,91,2021-2652,"Musicians, Singers and Composers",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
997,91,2021-2653,Dancers and Choreographers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
998,91,2021-2654,"Film, Stage and Related Directors and Producers",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
999,91,2021-2655,Actors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1000,91,2021-2656,"Announcers On Radio, Television and Other Media",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1001,91,2021-2659,Creative and Performing Artists Not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1002,92,2021-3111,Chemical and Physical Science Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1003,92,2021-3112,Civil Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1004,92,2021-3113,Electrical Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1005,92,2021-3114,Electronics Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1006,92,2021-3115,Mechanical Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1007,92,2021-3116,Chemical Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1008,92,2021-3117,Mining and Metallurgical Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1009,92,2021-3118,Draughtspersons,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1010,92,2021-3119,Physical and Engineering Science Technicians not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1011,92,2021-3121,Mining Production / Operations Supervisors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1012,92,2021-3122,Manufacturing Supervisors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1013,92,2021-3123,Construction Supervisors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1014,92,2021-3131,Power Production Plant Operators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1015,92,2021-3132,Incinerator and Water Treatment Plant Operators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1016,92,2021-3133,Chemical Processing Plant Controllers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1017,92,2021-3134,Petroleum and Natural Gas Refining Plant Operators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1018,92,2021-3135,Metal Production Process Controllers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1019,92,2021-3139,Process Control Technicians not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1020,92,2021-3141,Life Science Technicians (Excluding Medical),2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1021,92,2021-3142,Agricultural Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1022,92,2021-3143,Forestry Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1023,92,2021-3151,Ships' Engineers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1024,92,2021-3152,Ships' Deck Officers and Pilots,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1025,92,2021-3153,Aircraft Pilots and Related Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1026,92,2021-3154,Air Traffic Controllers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1027,92,2021-3155,Air Traffic Safety Electronics Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1028,93,2021-3211,Medical Imaging and Therapeutic Equipment Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1029,93,2021-3212,Medical and Pathology Laboratory Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1030,93,2021-3213,Pharmaceutical Technicians and Assistants,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1031,93,2021-3214,Medical and Dental Prosthetic Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1032,93,2021-3221,Nursing Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1033,93,2021-3222,Midwifery Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1034,93,2021-3231,Traditional and Complementary Medicine Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1035,93,2021-3241,Veterinary Technicians and Assistants,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1036,93,2021-3251,Dental Assistants and Therapists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1037,93,2021-3252,Medical Records and Health Information Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1038,93,2021-3253,Community Health Workers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1039,93,2021-3254,Dispensing Opticians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1040,93,2021-3255,Physiotherapy Technicians and Assistants,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1041,93,2021-3256,Medical Assistants,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1042,93,2021-3257,Environmental and Occupational Health Inspectors and Associates,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1043,93,2021-3258,Ambulance Workers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1044,93,2021-3259,Health Associate Professionals not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1045,94,2021-3311,Securities and Finance Dealers and Brokers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1046,94,2021-3312,Credit and Loans Officers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1047,94,2021-3313,Accounting Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1048,94,2021-3314,"Statistical, Mathematical and Related Associate Professionals",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1049,94,2021-3315,Valuers and Loss Assessors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1050,94,2021-3321,Insurance Representatives,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1051,94,2021-3322,Commercial Sales Representatives,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1052,94,2021-3323,Buyers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1053,94,2021-3324,Trade Brokers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1054,94,2021-3331,Clearing and Forwarding Agents,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1055,94,2021-3332,Conference and Event Planners,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1056,94,2021-3333,Employment Agents and Contractors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1057,94,2021-3334,Real Estate Agents and Property Managers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1058,94,2021-3339,Business Services Agents not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1059,94,2021-3341,Office Supervisors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1060,94,2021-3342,Legal Secretaries,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1061,94,2021-3343,Administrative and Executive Secretaries,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1062,94,2021-3344,Medical Secretaries,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1063,94,2021-3351,Customs and Border Inspectors,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1064,94,2021-3352,Government Tax and Excise Officials,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1065,94,2021-3353,Government Social Benefits Officials,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1066,94,2021-3354,Government Licensing Officials,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1067,94,2021-3355,Police Inspectors and Detectives,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1068,94,2021-3359,Government Regulatory Associate Professionals not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1069,95,2021-3411,Legal and Related Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1070,95,2021-3412,Social Work Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1071,95,2021-3413,Religious Associate Professionals,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1072,95,2021-3421,Athletes and Sports Players,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1073,95,2021-3422,"Sports Coaches, Instructors and Officials",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1074,95,2021-3423,Fitness and Recreation Instructors and Program Leaders,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1075,95,2021-3431,Photographers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1076,95,2021-3432,Interior Designers and Decorators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1077,95,2021-3433,"Gallery, Museum and Library Technicians",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1078,95,2021-3434,Chefs,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1079,95,2021-3439,Artistic and Cultural Associate Professionals not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1080,96,2021-3511,Information and Communications Technology Operations Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1081,96,2021-3512,Information and Communications Technology User Support Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1082,96,2021-3513,Computer Network and Systems Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1083,96,2021-3514,Web Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1084,96,2021-3521,Broadcasting and Audio-visual Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1085,96,2021-3522,Telecommunications Engineering Technicians,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1086,97,2021-4111,General Office Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1087,97,2021-4121,Secretaries (General),2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1088,97,2021-4131,Typists and Word Processing Operators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1089,97,2021-4132,Data Entry Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1090,98,2021-4211,Bank Tellers and Related Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1091,98,2021-4212,"Bookmakers, Croupiers and Related Gaming Workers",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1092,98,2021-4213,Pawnbrokers and Money-lenders,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1093,98,2021-4214,Debt-collectors and Related Workers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1094,98,2021-4221,Travel Consultants and Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1095,98,2021-4222,Contact Centre Information Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1096,98,2021-4223,Telephone Switchboard Operators,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1097,98,2021-4224,Hotel Receptionists,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1098,98,2021-4225,Enquiry Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1099,98,2021-4226,Receptionists (General),2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1100,98,2021-4227,Survey and Market Research Interviewers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1101,98,2021-4229,Client Information Workers not Elsewhere Classified,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1102,99,2021-4311,Accounting and Bookkeeping Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1103,99,2021-4312,"Statistical, Finance and Insurance Clerks",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1104,99,2021-4313,Payroll Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1105,99,2021-4321,Stock Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1106,99,2021-4322,Production Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1107,99,2021-4323,Transport Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1108,100,2021-4411,Library Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1109,100,2021-4412,Mail Carriers and Sorting Clerks,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1110,100,2021-4413,"Coding, Proof-reading and Related Clerks",2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
1111,100,2021-4414,Scribes and Related Workers,2023-10-03 12:12:24.627,1,2023-10-03 12:12:24.627,1,0,2023-11-01 11:00:21.6003331,9999-12-31 23:59:59.9999999
