ID,UnitGroupID,Code,Description,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime
1164,337,2021-662317,Roll Label Rewind Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1165,338,2021-671101,Electrician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1166,338,2021-671102,Electrical Installation Inspector,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1167,339,2021-671202,Millwright,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1168,339,2021-671203,Mechatronics Technician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1169,339,2021-671204,Lift Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1170,339,2021-671205,Weapon Systems Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1171,339,2021-671206,Electrical Equipment Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1172,339,2021-671207,Armature Winder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1173,339,2021-671208,Transportation Electrician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1174,340,2021-671301,Electrical Line Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1175,340,2021-671302,Cable Jointer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1176,341,2021-672101,Avionics Mechanician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1177,341,2021-672102,Radar Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1178,341,2021-672103,Business Machine Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1179,341,2021-672104,Electronic Equipment Mechanician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1180,341,2021-672105,Instrument Mechanician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1181,341,2021-672107,Special Class Electrician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1182,341,2021-672108,Radiotrician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1183,342,2021-672201,Data and Telecommunications Cabler,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1184,342,2021-672202,Telecommunications Cable Jointer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1185,342,2021-672203,Computer Engineering Mechanic / Service Person,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1186,342,2021-672204,Telecommunications Line Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1187,342,2021-672205,Telecommunications Technician,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1188,342,2021-672206,Communications Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1189,343,2021-681101,Slaughterer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1190,343,2021-681102,Red Meat De-boner,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1191,343,2021-681103,Butcher,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1192,343,2021-681104,Fishmonger,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1193,343,2021-681105,Poultry Slaughterer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1194,344,2021-681201,Confectionary Baker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1195,344,2021-681202,Pastry Cook,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1196,344,2021-681203,Confectionery Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1197,345,2021-681301,Dairyman,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1198,346,2021-681401,Fruit or Vegetable Preserver,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1199,346,2021-681402,Oil Expeller,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1200,346,2021-681403,Jam Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1201,347,2021-681501,Cheese Grader / Tester,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1202,347,2021-681502,Food Taster / Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1203,347,2021-681503,Tea Taster / Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1204,347,2021-681504,Wine Taster / Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1205,347,2021-681505,Fruit and Vegetable Grader / Classer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1206,347,2021-681506,Livestock Product Analyst,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1207,348,2021-681601,Cigar Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1208,348,2021-681602,Green Tobacco Storage Controller / Manager,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1209,348,2021-681603,Tobacco Processing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1210,349,2021-682101,Wood Preparer and Treater,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1211,349,2021-682102,Plywood and Veneer Maker and Repairer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1212,350,2021-682201,Cabinet Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1213,350,2021-682203,Wood Model Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1214,351,2021-682301,Furniture Finisher,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1215,351,2021-682302,Picture Framer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1216,351,2021-682303,Wood Machinist,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1217,351,2021-682304,Wood Turner,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1218,351,2021-682305,Cooper,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1219,352,2021-683101,Tailor,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1220,352,2021-683102,Furrier,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1221,352,2021-683103,Hat Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1222,352,2021-683104,Wig Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1223,353,2021-683201,"Clothing, Home Textiles and General Goods Cutter",2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1224,353,2021-683202,Apparel and related pattern maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1225,354,2021-683301,Canvas Goods Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1226,354,2021-683302,Sail Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1227,354,2021-683303,Textile Produce Mender and Embroiderer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1228,355,2021-683401,Upholsterer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1229,355,2021-683402,Bed Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1230,356,2021-683501,Fellmonger,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1231,356,2021-683502,Tanner,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1232,356,2021-683503,Pelt Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1233,357,2021-683601,Shoemaker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1234,358,2021-684101,Diver,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1235,359,2021-684201," Mining Blaster",2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1236,359,2021-684202,Blaster,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1237,360,2021-684301,Crop Produce Analyst,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1238,360,2021-684302,Tobacco Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1239,360,2021-684303,Cotton Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1240,360,2021-684304,Wool Classer / Grader,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1241,360,2021-684305,Quality Controller (Manufacturing),2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1242,361,2021-684401,Pest or Weed Controller,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1243,362,2021-684901,"Textile, Clothing, Footwear and Leather Processing Machine Mechanic",2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1244,362,2021-684902,Farrier,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1245,362,2021-684904,Panelbeater,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1246,362,2021-684905,Vehicle Body Builder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1247,362,2021-684906,Vehicle Trimmer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1248,362,2021-684907,Boatbuilder and Repairer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1249,362,2021-684908,Shipwright,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1250,362,2021-684909,Survival Equipment Fitter,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1251,362,2021-684910,Ammunition Fitter,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1252,362,2021-684911,Florist,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1253,362,2021-684912,Photographer's Assistant,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1254,362,2021-684913,Melter,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1255,362,2021-684914,Textile Machine Mechanic,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1256,363,2021-711101,Mining Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1257,363,2021-711102,Shotcreter,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1258,364,2021-711201,Mineral Processing Plant Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1259,364,2021-711202,Jewellery Processing and Finishing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1260,364,2021-711203,Diamond Cutter and Polisher,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1261,364,2021-711204,Gemstone Cutter,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1262,364,2021-711205,Gemstone Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1263,365,2021-711301,Driller,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1264,365,2021-711302,Rock Drill Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1265,366,2021-711401,Concrete Products Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1266,366,2021-711402,"Glass, Clay and Stone Manufacturing Machine Setter and Minder",2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1267,366,2021-711403,Plaster Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1268,366,2021-711404,Cement Production Plant Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1269,366,2021-711405,Concrete Batching Plant Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1270,366,2021-711406,Industrial Diamond Polishing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1271,367,2021-712101,Metal Processing Plant Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1272,367,2021-712102,Metal Manufacturing Machine Setter and Minder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1273,367,2021-712103,Abrasive Wheel Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1274,367,2021-712104,Brake Lining Maker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1275,368,2021-712201,Electroplater,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1276,369,2021-713101,Chemical Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1277,370,2021-713201,Photographic Developer and Printer,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1278,371,2021-714101,Rubber Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1279,371,2021-714102,Rubber Manufacturing Machine Setter and Minder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1280,372,2021-714201,Plastic Cablemaking Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1281,372,2021-714202,Plastic Compounding and Reclamation Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1282,372,2021-714203,Plastics Fabricator or Welder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1283,372,2021-714204,Plastics Production Machine Operator (General),2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1284,372,2021-714205,Reinforced Plastic and Composite Production Worker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1285,372,2021-714206,Rotational Moulding Operator (Plastics),2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1286,372,2021-714207,Thermoforming Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1287,372,2021-714208,Plastics Manufacturing Machine Minder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1288,372,2021-714209,Reinforced Plastics and Composite Trades Worker,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1289,373,2021-714301,Paper Products Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1290,374,2021-715101,Fibre Preparation Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1291,374,2021-715102,Yarn Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1292,374,2021-715103,Man-made Fibre Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1293,375,2021-715201,Weaving Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1294,375,2021-715202,Warping Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1295,375,2021-715203,Braiding Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1296,375,2021-715204,Knitting Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1297,375,2021-715205,Non-woven Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1298,375,2021-715206,Textile Dry Finishing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1299,376,2021-715301,Sewing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1300,376,2021-715302,"Clothing, Textile and Leather Goods Production Operator",2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1301,377,2021-715401,Textile Wet Process Production Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1302,378,2021-715501,Leather Processing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1303,379,2021-715601,Footwear Cutting Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1304,379,2021-715602,Footwear Closing Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1305,379,2021-715603,Footwear Bottom Stock Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1306,379,2021-715604,Footwear Lasting Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1307,379,2021-715605,Footwear Finishing Production Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1308,380,2021-715701,Laundry and Dry Cleaning Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1309,381,2021-715901,Textile and Footwear Manufacturing Machine Minder,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1310,382,2021-716101,Fruit and Vegetable Processing Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1311,382,2021-716102,Distillery Process Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1312,382,2021-716103,Juice Extraction and Blending Process Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
1313,382,2021-716104,Dairy Products Machine Operator,2022-12-12 12:24:12.703,0,2022-12-12 12:24:12.703,0,0,2022-12-12 09:44:26.6120734,9999-12-31 23:59:59.9999999
