ID,SAQAQualificationID,SAQAQualificationTitle,NQFLevelID,Credits,RegistrationStartDate,RegistrationEndDate,LastEnrolmentDate,LastAchievementDate,QualityAssuranceBodyID,QualificationTypeId,ReplacementQualificationID,NewRegistrationStartDate,NewRegistrationEndDate,NewLastEnrolmentDate,NewLastAchievementDate,OFOOccupationID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,MigrationRecordID,IsReplacement,IsReregistered,MinimumElectiveCredits,SysStartTime,SysEndTime
113,64809,National Certificate: Automotive Repair and Maintenance,3,135,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1098,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,163,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
114,64789,National Diploma: Automotive Repair and Maintenance,5,144,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,164,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
115,65049,National Certificate: Jewellery manufacturing,2,134,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,57,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1259,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,165,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
116,65209,National Certificate: Jewellery Manufacturing,3,137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,57,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1259,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,166,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
117,65549,National Certificate: Mining Technical Support,3,138,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,814,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,167,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
118,63485,National Certificate: Mechanical Handling (Rigging): Mining and Minerals,2,127,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1079,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,168,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
119,63490,National Certificate: Mechanical Handling (Rigging): Mining and Minerals,3,121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1079,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,169,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
120,63494,Further Education and Training Certificate: Mechanical Handling (Rigging): Mining and Minerals,4,136,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1079,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,170,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
121,62769,National Certificate: Mineral Processing,3,130,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,57,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1258,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,171,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
122,60110,National Certificate: Engineering,5,120,2008-08-20 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,172,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
123,73310,National Certificate: Laboratory Practice: Precious Metal,2,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,102,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,173,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
124,73312,Further Education and Training Certificate: Laboratory Analysis: Mining and Minerals,4,140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,102,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,174,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
125,20159,NQF 5 NATIONAL DIPLOMA IN ABET PRACITICES,0,240,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,175,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
126,48473,National Certificate in Electrical Engineering (Electrical Construction),0,156,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,176,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
127,03,NATIONAL CERTIFICATE GENERAL SECURITY PRACTICES,3,0,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,177,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
128,64869,National Certificate: Generic Management: Cement Manufacturing: Mining and Minerals,5,162,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,178,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
129,64950,Further Education and Training Certificate: Laboratory Analysis,4,140,2009-05-05 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,179,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
130,64889,Further Education and Training Certificate: Mineral Processing,4,137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,180,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
131,78903,National Certificate: Chemical Operations,3,120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,181,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
132,78547,National Certificate: Chemical Operations,2,135,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,182,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
133,74550,"National Certificate: Measurement, Control and Instrumentation: Mining and Minerals",2,133,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,183,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
134,74552,"National Certificate: Measurement, Control and Instrumentaion: Mining and Minerals",3,120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,184,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
135,74551,"FETC: Measurement, Control and Instrumentation: Mining and Minerals",4,134,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,185,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
136,74490,Further Education and Training Certificate: Mining Operations,4,160,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,186,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
137,77963,Further Education and Training Certificate: Mining/Exploration Geology,4,160,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,187,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
138,78323,National Certificate: Lamproom Operations,3,126,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,188,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
139,74292,"National Certificate: Occupational Health, Safety and Environment: Mining and Minerals",2,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,57,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,316,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,189,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
140,78843,National Certificate: Diamond Processing,5,121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,190,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
141,78966,National Certificate: Diamond Design and Evaluation,5,129,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,191,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
142,78923,National Certificate: Autotronics,3,132,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,192,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
143,78944,National Certificate: Autotronics,2,127,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,193,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
144,79826,National Certificate: Occupational Hygiene and Safety: Mining and Minerals,3,144,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,194,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
145,78543,Natinal Certificate: Automotive Repair and Maintenance: Mining and Minerals,2,125,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,195,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
146,96532,National Certificate: Measurement,8,160,2011-06-15 00:00:00.000,2012-06-16 00:00:00.000,2012-06-17 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-01-30 11:34:53.623,1,1,196,0,0,0,2023-01-30 09:34:53.6098976,9999-12-31 23:59:59.9999999
147,78883,Further Education and Training Certificate: Autotronics,4,134,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,197,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
148,99999,National Certificate: Test,2,120,2012-01-24 00:00:00.000,2012-06-25 00:00:00.000,2012-06-26 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,198,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
149,100002,KKKK,2,120,2012-04-20 00:00:00.000,2015-04-20 00:00:00.000,2013-04-20 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,199,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
150,78546,National Certificate: Automotive Repair and Maintenance: Mining and Minerals,5,144,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,200,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
151,78904,Further Education and Training Certificate: Chemical Operations: Mining and Minerals,4,140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,201,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
152,78544,National Certificate: Automotive Repair and Maintenance: Mining and Minerals,3,135,2012-01-07 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,202,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
153,79827,Further Education and Training Certificate: Occupational Hygiene and Safety: Mining and Minerals,4,145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,203,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
154,79829,National Diploma: Occupational Safety: Mining and Minerals,5,242,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,204,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
155,79828,National Certificate: Occupational Safety: Mining and Minerals,5,145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,207,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
156,90655,National Certificate: Small Scale Mining,3,124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,210,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
157,90656,National Certificate: Mine Ventilation,2,124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:18:15.340,4483,0,212,0,0,0,2024-07-16 07:18:15.3268315,9999-12-31 23:59:59.9999999
158,23254,National Certificate: Mechanical Engineering: Fitting and Machining,4,179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-01-30 11:46:21.453,1,1,213,0,0,0,2023-01-30 09:46:21.4535058,9999-12-31 23:59:59.9999999
159,23256,National Certificate: Mechanical Engineering: Fitting and Machining,4,179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-01-30 11:46:21.453,1,1,214,0,0,0,2023-01-30 09:46:21.4535058,9999-12-31 23:59:59.9999999
160,58269,National Certificate: Electro-Mechanics,2,166,2007-02-05 00:00:00.000,2010-02-05 00:00:00.000,2008-02-05 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2022-12-12 12:37:50.647,1,0,215,0,0,0,2022-12-12 10:37:50.6435168,9999-12-31 23:59:59.9999999
161,73309,National Certificate: Laboratory Practice: General,2,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,216,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
162,73311,National Certificate: Laboratory Practice: Coal,2,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,1,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2024-07-16 09:02:47.270,4483,0,217,0,0,0,2024-07-16 07:02:47.2642948,9999-12-31 23:59:59.9999999
163,61305,Automotive electrician mining,0,120,2018-01-07 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,218,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
164,96276,Heavy Equipment Mechanic,0,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,219,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
165,96283,Goldsmith,0,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,220,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
166,96284,Diamond and gemstone setter,0,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,221,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
167,96349,Diamond Cutter,0,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,222,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
168,97388,Earth Moving Mechanic,0,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,0,2,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,2022-12-12 12:37:50.647,1,2023-07-07 21:23:16.630,3553,1,223,0,0,0,2023-07-07 19:23:16.6205767,9999-12-31 23:59:59.9999999
169,202326,Test Qualification,3,120,2023-01-26 00:00:00.000,2027-01-26 00:00:00.000,2029-01-25 00:00:00.000,2032-01-24 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-26 15:14:19.483,1,2023-01-26 15:14:19.483,1,0,NULL,0,0,18,2023-01-26 13:14:19.4789773,9999-12-31 23:59:59.9999999
170,61755,General education and training certificate: Business practice,1,121,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,65,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-15 10:08:56.777,1,2024-05-15 10:31:39.540,4286,0,NULL,0,0,121,2024-05-15 08:31:39.5419028,9999-12-31 23:59:59.9999999
